"","Código","Companhia","Ano","Dummy"
"2137",327,"SANTANDER LEASING S.A. ARRENDAMENTO MERCANTIL","2013",0
"2138",327,"SANTANDER LEASING S.A. ARRENDAMENTO MERCANTIL","2012",0
"2139",327,"SANTANDER LEASING S.A. ARRENDAMENTO MERCANTIL","2011",0
"2140",327,"SANTANDER LEASING S.A. ARRENDAMENTO MERCANTIL","2010",0
"2141",328,"BANCO PINE S/A","2017",0
"2142",328,"BANCO PINE S/A","2016",0
"2143",328,"BANCO PINE S/A","2015",0
"2144",328,"BANCO PINE S/A","2014",0
"2145",328,"BANCO PINE S/A","2013",0
"2146",328,"BANCO PINE S/A","2012",0
"2147",328,"BANCO PINE S/A","2011",0
"2148",328,"BANCO PINE S/A","2010",0
"2149",329,"JBS SA","2017",0
"2150",329,"JBS SA","2016",0
"2151",329,"JBS SA","2015",0
"2152",329,"JBS SA","2014",0
"2153",329,"JBS SA","2013",0
"2154",329,"JBS SA","2012",0
"2155",329,"JBS SA","2011",0
"2156",329,"JBS SA","2010",0
"2157",330,"JHSF PARTICIPAÇÕES SA","2017",0
"2158",330,"JHSF PARTICIPAÇÕES SA","2016",0
"2159",330,"JHSF PARTICIPAÇÕES SA","2015",0
"2160",330,"JHSF PARTICIPAÇÕES SA","2014",0
"2161",330,"JHSF PARTICIPAÇÕES SA","2013",0
"2162",330,"JHSF PARTICIPAÇÕES SA","2012",0
"2163",330,"JHSF PARTICIPAÇÕES SA","2011",0
"2164",330,"JHSF PARTICIPAÇÕES SA","2010",0
"2165",331,"METALFRIO SOLUTIONS S/A","2017",0
"2166",331,"METALFRIO SOLUTIONS S/A","2016",0
"2167",331,"METALFRIO SOLUTIONS S/A","2015",0
"2168",331,"METALFRIO SOLUTIONS S/A","2014",0
"2169",331,"METALFRIO SOLUTIONS S/A","2013",0
"2170",331,"METALFRIO SOLUTIONS S/A","2012",0
"2171",331,"METALFRIO SOLUTIONS S/A","2011",0
"2172",331,"METALFRIO SOLUTIONS S/A","2010",0
"2173",332,"CAFE SOLUVEL BRASILIA SA","2011",0
"2174",332,"CAFE SOLUVEL BRASILIA SA","2010",0
"2175",333,"FERTILIZANTES HERINGER SA","2017",0
"2176",333,"FERTILIZANTES HERINGER SA","2016",0
"2177",333,"FERTILIZANTES HERINGER SA","2015",0
"2178",333,"FERTILIZANTES HERINGER SA","2014",0
"2179",333,"FERTILIZANTES HERINGER SA","2013",0
"2180",333,"FERTILIZANTES HERINGER SA","2012",0
"2181",333,"FERTILIZANTES HERINGER SA","2011",0
"2182",333,"FERTILIZANTES HERINGER SA","2010",0
"2183",334,"CR2 EMPREENDIMENTOS IMOBILIÁRIOS S/A","2017",0
"2184",334,"CR2 EMPREENDIMENTOS IMOBILIÁRIOS S/A","2016",0
"2185",334,"CR2 EMPREENDIMENTOS IMOBILIÁRIOS S/A","2015",0
"2186",334,"CR2 EMPREENDIMENTOS IMOBILIÁRIOS S/A","2014",0
"2187",334,"CR2 EMPREENDIMENTOS IMOBILIÁRIOS S/A","2013",0
"2188",334,"CR2 EMPREENDIMENTOS IMOBILIÁRIOS S/A","2012",0
"2189",334,"CR2 EMPREENDIMENTOS IMOBILIÁRIOS S/A","2011",0
"2190",334,"CR2 EMPREENDIMENTOS IMOBILIÁRIOS S/A","2010",0
"2191",335,"CIA ESTADUAL DE DISTRIBUIÇÃO DE ENERGIA ELETRICA","2017",0
"2192",335,"CIA ESTADUAL DE DISTRIBUIÇÃO DE ENERGIA ELETRICA","2016",0
"2193",335,"CIA ESTADUAL DE DISTRIBUIÇÃO DE ENERGIA ELETRICA","2015",0
"2194",335,"CIA ESTADUAL DE DISTRIBUIÇÃO DE ENERGIA ELETRICA","2014",0
"2195",335,"CIA ESTADUAL DE DISTRIBUIÇÃO DE ENERGIA ELETRICA","2013",0
"2196",335,"CIA ESTADUAL DE DISTRIBUIÇÃO DE ENERGIA ELETRICA","2012",0
"2197",335,"CIA ESTADUAL DE DISTRIBUIÇÃO DE ENERGIA ELETRICA","2011",0
"2198",335,"CIA ESTADUAL DE DISTRIBUIÇÃO DE ENERGIA ELETRICA","2010",0
"2199",336,"BEMATECH  S/A","2014",0
"2200",336,"BEMATECH  S/A","2013",0
"2201",336,"BEMATECH  S/A","2012",0
"2202",336,"BEMATECH  S/A","2011",0
"2203",336,"BEMATECH  S/A","2010",0
"2204",337,"BRC SECURITIZADORA SA","2017",0
"2205",337,"BRC SECURITIZADORA SA","2016",0
"2206",337,"BRC SECURITIZADORA SA","2015",1
"2207",337,"BRC SECURITIZADORA SA","2014",1
"2208",337,"BRC SECURITIZADORA SA","2013",1
"2209",337,"BRC SECURITIZADORA SA","2012",1
"2210",337,"BRC SECURITIZADORA SA","2011",1
"2211",337,"BRC SECURITIZADORA SA","2010",1
"2212",338,"BANCO SOFISA SA","2015",0
"2213",338,"BANCO SOFISA SA","2014",0
"2214",338,"BANCO SOFISA SA","2013",0
"2215",338,"BANCO SOFISA SA","2012",0
"2216",338,"BANCO SOFISA SA","2011",0
"2217",338,"BANCO SOFISA SA","2010",0
"2218",339,"VIVER INCORP. E CONSTRUTORA S.A.- EM RECUPERAÇÃO JUDICIAL","2017",0
"2219",339,"VIVER INCORP. E CONSTRUTORA S.A.- EM RECUPERAÇÃO JUDICIAL","2016",0
"2220",339,"VIVER INCORP. E CONSTRUTORA S.A.- EM RECUPERAÇÃO JUDICIAL","2015",0
"2221",339,"VIVER INCORP. E CONSTRUTORA S.A.- EM RECUPERAÇÃO JUDICIAL","2014",0
"2222",339,"VIVER INCORP. E CONSTRUTORA S.A.- EM RECUPERAÇÃO JUDICIAL","2013",0
"2223",339,"VIVER INCORP. E CONSTRUTORA S.A.- EM RECUPERAÇÃO JUDICIAL","2012",0
"2224",339,"VIVER INCORP. E CONSTRUTORA S.A.- EM RECUPERAÇÃO JUDICIAL","2011",0
"2225",339,"VIVER INCORP. E CONSTRUTORA S.A.- EM RECUPERAÇÃO JUDICIAL","2010",0
"2226",340,"LOG-IN LOGISTICA INTERMODAL SA","2017",0
"2227",340,"LOG-IN LOGISTICA INTERMODAL SA","2016",0
"2228",340,"LOG-IN LOGISTICA INTERMODAL SA","2015",0
"2229",340,"LOG-IN LOGISTICA INTERMODAL SA","2014",0
"2230",340,"LOG-IN LOGISTICA INTERMODAL SA","2013",0
"2231",340,"LOG-IN LOGISTICA INTERMODAL SA","2012",0
"2232",340,"LOG-IN LOGISTICA INTERMODAL SA","2011",0
"2233",340,"LOG-IN LOGISTICA INTERMODAL SA","2010",0
"2234",341,"PARANA BANCO S.A.","2017",0
"2235",341,"PARANA BANCO S.A.","2016",0
"2236",341,"PARANA BANCO S.A.","2015",0
"2237",341,"PARANA BANCO S.A.","2014",0
"2238",341,"PARANA BANCO S.A.","2013",0
"2239",341,"PARANA BANCO S.A.","2012",0
"2240",341,"PARANA BANCO S.A.","2011",0
"2241",341,"PARANA BANCO S.A.","2010",0
"2242",342,"SLC AGRICOLA SA","2017",0
"2243",342,"SLC AGRICOLA SA","2016",0
"2244",342,"SLC AGRICOLA SA","2015",0
"2245",342,"SLC AGRICOLA SA","2014",0
"2246",342,"SLC AGRICOLA SA","2013",0
"2247",342,"SLC AGRICOLA SA","2012",0
"2248",342,"SLC AGRICOLA SA","2011",0
"2249",342,"SLC AGRICOLA SA","2010",0
"2250",343,"MASSA FALIDA DO BANCO CRUZEIRO DO SUL S/A","2011",1
"2251",343,"MASSA FALIDA DO BANCO CRUZEIRO DO SUL S/A","2010",0
"2252",344,"EZ TEC EMPREEND. E PARTICIPAÇÕES S/A","2017",0
"2253",344,"EZ TEC EMPREEND. E PARTICIPAÇÕES S/A","2016",0
"2254",344,"EZ TEC EMPREEND. E PARTICIPAÇÕES S/A","2015",0
"2255",344,"EZ TEC EMPREEND. E PARTICIPAÇÕES S/A","2014",0
"2256",344,"EZ TEC EMPREEND. E PARTICIPAÇÕES S/A","2013",0
"2257",344,"EZ TEC EMPREEND. E PARTICIPAÇÕES S/A","2012",0
"2258",344,"EZ TEC EMPREEND. E PARTICIPAÇÕES S/A","2011",0
"2259",344,"EZ TEC EMPREEND. E PARTICIPAÇÕES S/A","2010",0
"2260",345,"MARFRIG GLOBAL FOODS SA","2017",0
"2261",345,"MARFRIG GLOBAL FOODS SA","2016",0
"2262",345,"MARFRIG GLOBAL FOODS SA","2015",0
"2263",345,"MARFRIG GLOBAL FOODS SA","2014",0
"2264",345,"MARFRIG GLOBAL FOODS SA","2013",0
"2265",345,"MARFRIG GLOBAL FOODS SA","2012",0
"2266",345,"MARFRIG GLOBAL FOODS SA","2011",1
"2267",345,"MARFRIG GLOBAL FOODS SA","2010",1
"2268",346,"BANCO DAYCOVAL S.A.","2015",0
"2269",346,"BANCO DAYCOVAL S.A.","2014",0
"2270",346,"BANCO DAYCOVAL S.A.","2013",0
"2271",346,"BANCO DAYCOVAL S.A.","2012",0
"2272",346,"BANCO DAYCOVAL S.A.","2011",0
"2273",346,"BANCO DAYCOVAL S.A.","2010",0
"2274",347,"TEGMA GESTÃO LOGÍSTICA SA","2017",0
"2275",347,"TEGMA GESTÃO LOGÍSTICA SA","2016",0
"2276",347,"TEGMA GESTÃO LOGÍSTICA SA","2015",0
"2277",347,"TEGMA GESTÃO LOGÍSTICA SA","2014",0
"2278",347,"TEGMA GESTÃO LOGÍSTICA SA","2013",0
"2279",347,"TEGMA GESTÃO LOGÍSTICA SA","2012",0
"2280",347,"TEGMA GESTÃO LOGÍSTICA SA","2011",0
"2281",347,"TEGMA GESTÃO LOGÍSTICA SA","2010",0
"2282",348,"ISEC SECURITIZADORA S.A.","2017",0
"2283",348,"ISEC SECURITIZADORA S.A.","2016",0
"2284",348,"ISEC SECURITIZADORA S.A.","2015",0
"2285",348,"ISEC SECURITIZADORA S.A.","2014",0
"2286",348,"ISEC SECURITIZADORA S.A.","2013",0
"2287",348,"ISEC SECURITIZADORA S.A.","2012",0
"2288",348,"ISEC SECURITIZADORA S.A.","2011",0
"2289",348,"ISEC SECURITIZADORA S.A.","2010",1
"2290",349,"SETIBA PARTICIPAÇÕES S/A","2012",0
"2291",349,"SETIBA PARTICIPAÇÕES S/A","2011",0
"2292",349,"SETIBA PARTICIPAÇÕES S/A","2010",0
"2293",350,"MAGNESITA REFRATARIOS S.A.","2017",0
"2294",350,"MAGNESITA REFRATARIOS S.A.","2016",0
"2295",350,"MAGNESITA REFRATARIOS S.A.","2015",0
"2296",350,"MAGNESITA REFRATARIOS S.A.","2014",0
"2297",350,"MAGNESITA REFRATARIOS S.A.","2013",0
"2298",350,"MAGNESITA REFRATARIOS S.A.","2012",0
"2299",350,"MAGNESITA REFRATARIOS S.A.","2011",0
"2300",350,"MAGNESITA REFRATARIOS S.A.","2010",0
"2301",351,"ALLIS PARTICIPAÇÕES S.A.","2014",0
"2302",351,"ALLIS PARTICIPAÇÕES S.A.","2013",0
"2303",351,"ALLIS PARTICIPAÇÕES S.A.","2012",0
"2304",351,"ALLIS PARTICIPAÇÕES S.A.","2011",0
"2305",351,"ALLIS PARTICIPAÇÕES S.A.","2010",0
"2306",352,"HELBOR EMPREENDIMENTOS S/A","2017",0
"2307",352,"HELBOR EMPREENDIMENTOS S/A","2016",0
"2308",352,"HELBOR EMPREENDIMENTOS S/A","2015",0
"2309",352,"HELBOR EMPREENDIMENTOS S/A","2014",0
"2310",352,"HELBOR EMPREENDIMENTOS S/A","2013",0
"2311",352,"HELBOR EMPREENDIMENTOS S/A","2012",0
"2312",352,"HELBOR EMPREENDIMENTOS S/A","2011",0
"2313",352,"HELBOR EMPREENDIMENTOS S/A","2010",1
"2314",353,"BANCO INDUSVAL S.A.","2017",0
"2315",353,"BANCO INDUSVAL S.A.","2016",0
"2316",353,"BANCO INDUSVAL S.A.","2015",0
"2317",353,"BANCO INDUSVAL S.A.","2014",0
"2318",353,"BANCO INDUSVAL S.A.","2013",0
"2319",353,"BANCO INDUSVAL S.A.","2012",0
"2320",353,"BANCO INDUSVAL S.A.","2011",0
"2321",353,"BANCO INDUSVAL S.A.","2010",0
"2322",354,"REDECARD S/A","2011",0
"2323",354,"REDECARD S/A","2010",0
"2324",355,"BHG S.A. - BRAZIL HOSPITALITY GROUP","2014",0
"2325",355,"BHG S.A. - BRAZIL HOSPITALITY GROUP","2013",0
"2326",355,"BHG S.A. - BRAZIL HOSPITALITY GROUP","2012",0
"2327",355,"BHG S.A. - BRAZIL HOSPITALITY GROUP","2011",0
"2328",355,"BHG S.A. - BRAZIL HOSPITALITY GROUP","2010",0
"2329",356,"MRV ENGENHARIA E PARTICIPAÇÕES S/A","2017",0
"2330",356,"MRV ENGENHARIA E PARTICIPAÇÕES S/A","2016",0
"2331",356,"MRV ENGENHARIA E PARTICIPAÇÕES S/A","2015",0
"2332",356,"MRV ENGENHARIA E PARTICIPAÇÕES S/A","2014",0
"2333",356,"MRV ENGENHARIA E PARTICIPAÇÕES S/A","2013",0
"2334",356,"MRV ENGENHARIA E PARTICIPAÇÕES S/A","2012",0
"2335",356,"MRV ENGENHARIA E PARTICIPAÇÕES S/A","2011",1
"2336",356,"MRV ENGENHARIA E PARTICIPAÇÕES S/A","2010",1
"2337",357,"MINERVA S/A","2017",0
"2338",357,"MINERVA S/A","2016",0
"2339",357,"MINERVA S/A","2015",0
"2340",357,"MINERVA S/A","2014",0
"2341",357,"MINERVA S/A","2013",0
"2342",357,"MINERVA S/A","2012",0
"2343",357,"MINERVA S/A","2011",0
"2344",357,"MINERVA S/A","2010",0
"2345",358,"BANCO ABC BRASIL S/A","2017",0
"2346",358,"BANCO ABC BRASIL S/A","2016",0
"2347",358,"BANCO ABC BRASIL S/A","2015",0
"2348",358,"BANCO ABC BRASIL S/A","2014",0
"2349",358,"BANCO ABC BRASIL S/A","2013",0
"2350",358,"BANCO ABC BRASIL S/A","2012",0
"2351",358,"BANCO ABC BRASIL S/A","2011",0
"2352",358,"BANCO ABC BRASIL S/A","2010",0
"2353",359,"SPRINGS GLOBAL PARTICIPAÇÕES S/A","2017",0
"2354",359,"SPRINGS GLOBAL PARTICIPAÇÕES S/A","2016",0
"2355",359,"SPRINGS GLOBAL PARTICIPAÇÕES S/A","2015",0
"2356",359,"SPRINGS GLOBAL PARTICIPAÇÕES S/A","2014",0
"2357",359,"SPRINGS GLOBAL PARTICIPAÇÕES S/A","2013",0
"2358",359,"SPRINGS GLOBAL PARTICIPAÇÕES S/A","2012",1
"2359",359,"SPRINGS GLOBAL PARTICIPAÇÕES S/A","2011",1
"2360",359,"SPRINGS GLOBAL PARTICIPAÇÕES S/A","2010",1
"2361",360,"COMPANHIA PROVIDENCIA IND E COMERCIO","2014",0
"2362",360,"COMPANHIA PROVIDENCIA IND E COMERCIO","2013",0
"2363",360,"COMPANHIA PROVIDENCIA IND E COMERCIO","2012",0
"2364",360,"COMPANHIA PROVIDENCIA IND E COMERCIO","2011",0
"2365",360,"COMPANHIA PROVIDENCIA IND E COMERCIO","2010",0
"2366",361,"MULTIPLAN EMP. IMOBILIARIOS S/A","2017",0
"2367",361,"MULTIPLAN EMP. IMOBILIARIOS S/A","2016",0
"2368",361,"MULTIPLAN EMP. IMOBILIARIOS S/A","2015",0
"2369",361,"MULTIPLAN EMP. IMOBILIARIOS S/A","2014",0
"2370",361,"MULTIPLAN EMP. IMOBILIARIOS S/A","2013",0
"2371",361,"MULTIPLAN EMP. IMOBILIARIOS S/A","2012",0
"2372",361,"MULTIPLAN EMP. IMOBILIARIOS S/A","2011",1
"2373",361,"MULTIPLAN EMP. IMOBILIARIOS S/A","2010",1
"2374",362,"B2W - COMPANHIA DIGITAL","2017",0
"2375",362,"B2W - COMPANHIA DIGITAL","2016",0
"2376",362,"B2W - COMPANHIA DIGITAL","2015",0
"2377",362,"B2W - COMPANHIA DIGITAL","2014",0
"2378",362,"B2W - COMPANHIA DIGITAL","2013",0
"2379",362,"B2W - COMPANHIA DIGITAL","2012",0
"2380",362,"B2W - COMPANHIA DIGITAL","2011",0
"2381",362,"B2W - COMPANHIA DIGITAL","2010",0
"2382",363,"CAMBUCI SA","2017",0
"2383",363,"CAMBUCI SA","2016",0
"2384",363,"CAMBUCI SA","2015",0
"2385",363,"CAMBUCI SA","2014",0
"2386",363,"CAMBUCI SA","2013",0
"2387",363,"CAMBUCI SA","2012",0
"2388",363,"CAMBUCI SA","2011",1
"2389",363,"CAMBUCI SA","2010",1
"2390",364,"GENERAL SHOPPING BRASIL SA","2017",0
"2391",364,"GENERAL SHOPPING BRASIL SA","2016",0
"2392",364,"GENERAL SHOPPING BRASIL SA","2015",0
"2393",364,"GENERAL SHOPPING BRASIL SA","2014",0
"2394",364,"GENERAL SHOPPING BRASIL SA","2013",0
"2395",364,"GENERAL SHOPPING BRASIL SA","2012",0
"2396",364,"GENERAL SHOPPING BRASIL SA","2011",0
"2397",364,"GENERAL SHOPPING BRASIL SA","2010",0
"2398",365,"ESTACIO PARTICIPAÇÕES SA","2017",0
"2399",365,"ESTACIO PARTICIPAÇÕES SA","2016",0
"2400",365,"ESTACIO PARTICIPAÇÕES SA","2015",0
"2401",365,"ESTACIO PARTICIPAÇÕES SA","2014",0
"2402",365,"ESTACIO PARTICIPAÇÕES SA","2013",0
"2403",365,"ESTACIO PARTICIPAÇÕES SA","2012",0
"2404",365,"ESTACIO PARTICIPAÇÕES SA","2011",0
"2405",365,"ESTACIO PARTICIPAÇÕES SA","2010",0
"2406",366,"CONCESSIONARIA DE RODOVIAS DO OESTE DE SP-VIA OESTE SA","2017",0
"2407",366,"CONCESSIONARIA DE RODOVIAS DO OESTE DE SP-VIA OESTE SA","2016",0
"2408",366,"CONCESSIONARIA DE RODOVIAS DO OESTE DE SP-VIA OESTE SA","2015",0
"2409",366,"CONCESSIONARIA DE RODOVIAS DO OESTE DE SP-VIA OESTE SA","2014",0
"2410",366,"CONCESSIONARIA DE RODOVIAS DO OESTE DE SP-VIA OESTE SA","2013",0
"2411",366,"CONCESSIONARIA DE RODOVIAS DO OESTE DE SP-VIA OESTE SA","2012",0
"2412",366,"CONCESSIONARIA DE RODOVIAS DO OESTE DE SP-VIA OESTE SA","2011",0
"2413",366,"CONCESSIONARIA DE RODOVIAS DO OESTE DE SP-VIA OESTE SA","2010",0
"2414",367,"ALGAR TELECOM S/A","2017",0
"2415",367,"ALGAR TELECOM S/A","2016",0
"2416",367,"ALGAR TELECOM S/A","2015",0
"2417",367,"ALGAR TELECOM S/A","2014",0
"2418",367,"ALGAR TELECOM S/A","2013",0
"2419",367,"ALGAR TELECOM S/A","2012",0
"2420",367,"ALGAR TELECOM S/A","2011",0
"2421",367,"ALGAR TELECOM S/A","2010",0
"2422",368,"CYRELA COMMERCIAL PROPERTIES SA EMP  PART","2017",0
"2423",368,"CYRELA COMMERCIAL PROPERTIES SA EMP  PART","2016",0
"2424",368,"CYRELA COMMERCIAL PROPERTIES SA EMP  PART","2015",0
"2425",368,"CYRELA COMMERCIAL PROPERTIES SA EMP  PART","2014",0
"2426",368,"CYRELA COMMERCIAL PROPERTIES SA EMP  PART","2013",0
"2427",368,"CYRELA COMMERCIAL PROPERTIES SA EMP  PART","2012",0
"2428",368,"CYRELA COMMERCIAL PROPERTIES SA EMP  PART","2011",0
"2429",368,"CYRELA COMMERCIAL PROPERTIES SA EMP  PART","2010",0
"2430",369,"MATONE SECURITIZADORA S/A","2011",0
"2431",369,"MATONE SECURITIZADORA S/A","2010",0
"2432",370,"MOURA DUBEUX ENGENHARIA S/A","2017",1
"2433",370,"MOURA DUBEUX ENGENHARIA S/A","2016",1
"2434",370,"MOURA DUBEUX ENGENHARIA S/A","2015",0
"2435",370,"MOURA DUBEUX ENGENHARIA S/A","2014",0
"2436",370,"MOURA DUBEUX ENGENHARIA S/A","2013",0
"2437",370,"MOURA DUBEUX ENGENHARIA S/A","2012",0
"2438",370,"MOURA DUBEUX ENGENHARIA S/A","2011",0
"2439",370,"MOURA DUBEUX ENGENHARIA S/A","2010",0
"2440",371,"VISION SECURITIZADORA","2017",0
"2441",371,"VISION SECURITIZADORA","2016",0
"2442",371,"VISION SECURITIZADORA","2015",0
"2443",371,"VISION SECURITIZADORA","2014",0
"2444",371,"VISION SECURITIZADORA","2013",0
"2445",371,"VISION SECURITIZADORA","2012",0
"2446",371,"VISION SECURITIZADORA","2011",0
"2447",371,"VISION SECURITIZADORA","2010",0
"2448",372,"DURATEX S.A.","2017",0
"2449",372,"DURATEX S.A.","2016",0
"2450",372,"DURATEX S.A.","2015",0
"2451",372,"DURATEX S.A.","2014",0
"2452",372,"DURATEX S.A.","2013",0
"2453",372,"DURATEX S.A.","2012",0
"2454",372,"DURATEX S.A.","2011",0
"2455",372,"DURATEX S.A.","2010",0
"2456",373,"NOVA SECURITIZAÇÃO S/A","2017",0
"2457",373,"NOVA SECURITIZAÇÃO S/A","2016",0
"2458",373,"NOVA SECURITIZAÇÃO S/A","2015",0
"2459",373,"NOVA SECURITIZAÇÃO S/A","2014",0
"2460",373,"NOVA SECURITIZAÇÃO S/A","2013",0
"2461",373,"NOVA SECURITIZAÇÃO S/A","2012",0
"2462",373,"NOVA SECURITIZAÇÃO S/A","2011",0
"2463",373,"NOVA SECURITIZAÇÃO S/A","2010",0
"2464",0,"CHINA CONSTRUCTION BANK(BRASIL) BANCO MÚLTIPLO S.A.","2014",0
"2465",0,"CHINA CONSTRUCTION BANK(BRASIL) BANCO MÚLTIPLO S.A.","2013",0
"2466",0,"CHINA CONSTRUCTION BANK(BRASIL) BANCO MÚLTIPLO S.A.","2012",0
"2467",0,"CHINA CONSTRUCTION BANK(BRASIL) BANCO MÚLTIPLO S.A.","2011",0
"2468",0,"CHINA CONSTRUCTION BANK(BRASIL) BANCO MÚLTIPLO S.A.","2010",0
"2469",375,"SUL AMERICA S/A","2017",0
"2470",375,"SUL AMERICA S/A","2016",0
"2471",375,"SUL AMERICA S/A","2015",0
"2472",375,"SUL AMERICA S/A","2014",0
"2473",375,"SUL AMERICA S/A","2013",0
"2474",375,"SUL AMERICA S/A","2012",0
"2475",375,"SUL AMERICA S/A","2011",0
"2476",375,"SUL AMERICA S/A","2010",0
"2477",376,"TRISUL S/A","2017",0
"2478",376,"TRISUL S/A","2016",0
"2479",376,"TRISUL S/A","2015",0
"2480",376,"TRISUL S/A","2014",0
"2481",376,"TRISUL S/A","2013",0
"2482",376,"TRISUL S/A","2012",0
"2483",376,"TRISUL S/A","2011",0
"2484",376,"TRISUL S/A","2010",0
"2485",377,"CONSTRUTORA TENDA S/A","2017",0
"2486",377,"CONSTRUTORA TENDA S/A","2016",0
"2487",377,"CONSTRUTORA TENDA S/A","2015",0
"2488",377,"CONSTRUTORA TENDA S/A","2014",0
"2489",377,"CONSTRUTORA TENDA S/A","2013",0
"2490",377,"CONSTRUTORA TENDA S/A","2012",0
"2491",377,"CONSTRUTORA TENDA S/A","2011",0
"2492",377,"CONSTRUTORA TENDA S/A","2010",0
"2493",378,"J.MACEDO S/A","2017",0
"2494",378,"J.MACEDO S/A","2016",0
"2495",378,"J.MACEDO S/A","2015",0
"2496",378,"J.MACEDO S/A","2014",0
"2497",378,"J.MACEDO S/A","2013",0
"2498",378,"J.MACEDO S/A","2012",0
"2499",378,"J.MACEDO S/A","2011",0
"2500",378,"J.MACEDO S/A","2010",0
"2501",379,"AMIL PARTICIPAÇÕES S/A","2011",1
"2502",379,"AMIL PARTICIPAÇÕES S/A","2010",1
"2503",380,"BRASIL BROKERS PARTICIPAÇÕES SA","2017",0
"2504",380,"BRASIL BROKERS PARTICIPAÇÕES SA","2016",0
"2505",380,"BRASIL BROKERS PARTICIPAÇÕES SA","2015",0
"2506",380,"BRASIL BROKERS PARTICIPAÇÕES SA","2014",0
"2507",380,"BRASIL BROKERS PARTICIPAÇÕES SA","2013",0
"2508",380,"BRASIL BROKERS PARTICIPAÇÕES SA","2012",0
"2509",380,"BRASIL BROKERS PARTICIPAÇÕES SA","2011",0
"2510",380,"BRASIL BROKERS PARTICIPAÇÕES SA","2010",0
"2511",381,"BANCO PAN SA","2017",0
"2512",381,"BANCO PAN SA","2016",0
"2513",381,"BANCO PAN SA","2015",0
"2514",381,"BANCO PAN SA","2014",0
"2515",381,"BANCO PAN SA","2013",0
"2516",381,"BANCO PAN SA","2012",0
"2517",381,"BANCO PAN SA","2011",0
"2518",381,"BANCO PAN SA","2010",0
"2519",382,"ENEVA S.A.","2017",0
"2520",382,"ENEVA S.A.","2016",0
"2521",382,"ENEVA S.A.","2015",0
"2522",382,"ENEVA S.A.","2014",0
"2523",382,"ENEVA S.A.","2013",0
"2524",382,"ENEVA S.A.","2012",0
"2525",382,"ENEVA S.A.","2011",0
"2526",382,"ENEVA S.A.","2010",0
"2527",383,"CENTENNIAL ASSET PARTICIPAÇÕES AÇU SA","2012",0
"2528",383,"CENTENNIAL ASSET PARTICIPAÇÕES AÇU SA","2011",0
"2529",383,"CENTENNIAL ASSET PARTICIPAÇÕES AÇU SA","2010",0
"2530",385,"MONTICIANO PARTICIPAÇÕES S/A","2012",0
"2531",385,"MONTICIANO PARTICIPAÇÕES S/A","2011",0
"2532",385,"MONTICIANO PARTICIPAÇÕES S/A","2010",0
"2533",386,"ALIANSCE SHOPPING CENTERS S/A","2017",0
"2534",386,"ALIANSCE SHOPPING CENTERS S/A","2016",0
"2535",386,"ALIANSCE SHOPPING CENTERS S/A","2015",0
"2536",386,"ALIANSCE SHOPPING CENTERS S/A","2014",0
"2537",386,"ALIANSCE SHOPPING CENTERS S/A","2013",0
"2538",386,"ALIANSCE SHOPPING CENTERS S/A","2012",0
"2539",386,"ALIANSCE SHOPPING CENTERS S/A","2011",1
"2540",386,"ALIANSCE SHOPPING CENTERS S/A","2010",1
"2541",387,"NUTRIPLANT INDUSTRIA E COMÉRCIO S/A","2017",0
"2542",387,"NUTRIPLANT INDUSTRIA E COMÉRCIO S/A","2016",0
"2543",387,"NUTRIPLANT INDUSTRIA E COMÉRCIO S/A","2015",0
"2544",387,"NUTRIPLANT INDUSTRIA E COMÉRCIO S/A","2014",0
"2545",387,"NUTRIPLANT INDUSTRIA E COMÉRCIO S/A","2013",0
"2546",387,"NUTRIPLANT INDUSTRIA E COMÉRCIO S/A","2012",0
"2547",387,"NUTRIPLANT INDUSTRIA E COMÉRCIO S/A","2011",0
"2548",387,"NUTRIPLANT INDUSTRIA E COMÉRCIO S/A","2010",0
"2549",388,"OSX BRASIL S.A. - EM RECUPERAÇÃO JUDICIAL","2017",0
"2550",388,"OSX BRASIL S.A. - EM RECUPERAÇÃO JUDICIAL","2016",0
"2551",388,"OSX BRASIL S.A. - EM RECUPERAÇÃO JUDICIAL","2014",0
"2552",388,"OSX BRASIL S.A. - EM RECUPERAÇÃO JUDICIAL","2013",0
"2553",388,"OSX BRASIL S.A. - EM RECUPERAÇÃO JUDICIAL","2012",0
"2554",388,"OSX BRASIL S.A. - EM RECUPERAÇÃO JUDICIAL","2011",0
"2555",388,"OSX BRASIL S.A. - EM RECUPERAÇÃO JUDICIAL","2010",0
"2556",389,"DIRECIONAL ENGENHARIA SA","2017",0
"2557",389,"DIRECIONAL ENGENHARIA SA","2016",0
"2558",389,"DIRECIONAL ENGENHARIA SA","2015",0
"2559",389,"DIRECIONAL ENGENHARIA SA","2014",0
"2560",389,"DIRECIONAL ENGENHARIA SA","2013",0
"2561",389,"DIRECIONAL ENGENHARIA SA","2012",0
"2562",389,"DIRECIONAL ENGENHARIA SA","2011",1
"2563",389,"DIRECIONAL ENGENHARIA SA","2010",1
"2564",390,"COMPANHIA CELG DE PARTICIPAÇÕES","2017",0
"2565",390,"COMPANHIA CELG DE PARTICIPAÇÕES","2016",0
"2566",390,"COMPANHIA CELG DE PARTICIPAÇÕES","2015",0
"2567",390,"COMPANHIA CELG DE PARTICIPAÇÕES","2014",0
