"","Código","Companhia","Ano","Dummy"
"2249",334,"CR2 EMPREENDIMENTOS IMOBILIÁRIOS S/A","2012",1
"2250",334,"CR2 EMPREENDIMENTOS IMOBILIÁRIOS S/A","2011",0
"2251",334,"CR2 EMPREENDIMENTOS IMOBILIÁRIOS S/A","2010",1
"2252",335,"CIA ESTADUAL DE DISTRIBUIÇÃO DE ENERGIA ELETRICA","2017",0
"2253",335,"CIA ESTADUAL DE DISTRIBUIÇÃO DE ENERGIA ELETRICA","2016",0
"2254",335,"CIA ESTADUAL DE DISTRIBUIÇÃO DE ENERGIA ELETRICA","2015",0
"2255",335,"CIA ESTADUAL DE DISTRIBUIÇÃO DE ENERGIA ELETRICA","2014",0
"2256",335,"CIA ESTADUAL DE DISTRIBUIÇÃO DE ENERGIA ELETRICA","2013",0
"2257",335,"CIA ESTADUAL DE DISTRIBUIÇÃO DE ENERGIA ELETRICA","2012",0
"2258",335,"CIA ESTADUAL DE DISTRIBUIÇÃO DE ENERGIA ELETRICA","2011",0
"2259",335,"CIA ESTADUAL DE DISTRIBUIÇÃO DE ENERGIA ELETRICA","2010",0
"2260",336,"BEMATECH  S/A","2014",1
"2261",336,"BEMATECH  S/A","2013",1
"2262",336,"BEMATECH  S/A","2012",1
"2263",336,"BEMATECH  S/A","2011",1
"2264",336,"BEMATECH  S/A","2010",1
"2265",337,"BRC SECURITIZADORA SA","2017",0
"2266",337,"BRC SECURITIZADORA SA","2016",0
"2267",337,"BRC SECURITIZADORA SA","2015",0
"2268",337,"BRC SECURITIZADORA SA","2014",0
"2269",337,"BRC SECURITIZADORA SA","2013",0
"2270",337,"BRC SECURITIZADORA SA","2012",0
"2271",337,"BRC SECURITIZADORA SA","2011",0
"2272",337,"BRC SECURITIZADORA SA","2010",0
"2273",338,"BANCO SOFISA SA","2015",0
"2274",338,"BANCO SOFISA SA","2014",0
"2275",338,"BANCO SOFISA SA","2013",0
"2276",338,"BANCO SOFISA SA","2012",0
"2277",338,"BANCO SOFISA SA","2011",0
"2278",338,"BANCO SOFISA SA","2010",0
"2279",339,"VIVER INCORP. E CONSTRUTORA S.A.- EM RECUPERAÇÃO JUDICIAL","2017",1
"2280",339,"VIVER INCORP. E CONSTRUTORA S.A.- EM RECUPERAÇÃO JUDICIAL","2016",1
"2281",339,"VIVER INCORP. E CONSTRUTORA S.A.- EM RECUPERAÇÃO JUDICIAL","2015",1
"2282",339,"VIVER INCORP. E CONSTRUTORA S.A.- EM RECUPERAÇÃO JUDICIAL","2014",1
"2283",339,"VIVER INCORP. E CONSTRUTORA S.A.- EM RECUPERAÇÃO JUDICIAL","2013",1
"2284",339,"VIVER INCORP. E CONSTRUTORA S.A.- EM RECUPERAÇÃO JUDICIAL","2012",1
"2285",339,"VIVER INCORP. E CONSTRUTORA S.A.- EM RECUPERAÇÃO JUDICIAL","2011",1
"2286",339,"VIVER INCORP. E CONSTRUTORA S.A.- EM RECUPERAÇÃO JUDICIAL","2010",1
"2287",340,"LOG-IN LOGISTICA INTERMODAL SA","2017",1
"2288",340,"LOG-IN LOGISTICA INTERMODAL SA","2016",1
"2289",340,"LOG-IN LOGISTICA INTERMODAL SA","2015",1
"2290",340,"LOG-IN LOGISTICA INTERMODAL SA","2014",1
"2291",340,"LOG-IN LOGISTICA INTERMODAL SA","2013",1
"2292",340,"LOG-IN LOGISTICA INTERMODAL SA","2012",1
"2293",340,"LOG-IN LOGISTICA INTERMODAL SA","2011",1
"2294",340,"LOG-IN LOGISTICA INTERMODAL SA","2010",1
"2295",341,"PARANA BANCO S.A.","2017",0
"2296",341,"PARANA BANCO S.A.","2016",0
"2297",341,"PARANA BANCO S.A.","2015",0
"2298",341,"PARANA BANCO S.A.","2014",0
"2299",341,"PARANA BANCO S.A.","2013",0
"2300",341,"PARANA BANCO S.A.","2012",0
"2301",341,"PARANA BANCO S.A.","2011",0
"2302",341,"PARANA BANCO S.A.","2010",0
"2303",342,"SLC AGRICOLA SA","2017",1
"2304",342,"SLC AGRICOLA SA","2016",1
"2305",342,"SLC AGRICOLA SA","2015",1
"2306",342,"SLC AGRICOLA SA","2014",1
"2307",342,"SLC AGRICOLA SA","2013",1
"2308",342,"SLC AGRICOLA SA","2012",0
"2309",342,"SLC AGRICOLA SA","2011",1
"2310",342,"SLC AGRICOLA SA","2010",1
"2311",343,"MASSA FALIDA DO BANCO CRUZEIRO DO SUL S/A","2011",0
"2312",343,"MASSA FALIDA DO BANCO CRUZEIRO DO SUL S/A","2010",0
"2313",344,"EZ TEC EMPREEND. E PARTICIPAÇÕES S/A","2017",1
"2314",344,"EZ TEC EMPREEND. E PARTICIPAÇÕES S/A","2016",1
"2315",344,"EZ TEC EMPREEND. E PARTICIPAÇÕES S/A","2015",1
"2316",344,"EZ TEC EMPREEND. E PARTICIPAÇÕES S/A","2014",1
"2317",344,"EZ TEC EMPREEND. E PARTICIPAÇÕES S/A","2013",1
"2318",344,"EZ TEC EMPREEND. E PARTICIPAÇÕES S/A","2012",0
"2319",344,"EZ TEC EMPREEND. E PARTICIPAÇÕES S/A","2011",1
"2320",344,"EZ TEC EMPREEND. E PARTICIPAÇÕES S/A","2010",1
"2321",345,"MARFRIG GLOBAL FOODS SA","2017",1
"2322",345,"MARFRIG GLOBAL FOODS SA","2016",1
"2323",345,"MARFRIG GLOBAL FOODS SA","2015",1
"2324",345,"MARFRIG GLOBAL FOODS SA","2014",1
"2325",345,"MARFRIG GLOBAL FOODS SA","2013",1
"2326",345,"MARFRIG GLOBAL FOODS SA","2012",1
"2327",345,"MARFRIG GLOBAL FOODS SA","2011",1
"2328",345,"MARFRIG GLOBAL FOODS SA","2010",1
"2329",346,"BANCO DAYCOVAL S.A.","2017",0
"2330",346,"BANCO DAYCOVAL S.A.","2016",0
"2331",346,"BANCO DAYCOVAL S.A.","2015",0
"2332",346,"BANCO DAYCOVAL S.A.","2014",0
"2333",346,"BANCO DAYCOVAL S.A.","2013",0
"2334",346,"BANCO DAYCOVAL S.A.","2012",0
"2335",346,"BANCO DAYCOVAL S.A.","2011",0
"2336",346,"BANCO DAYCOVAL S.A.","2010",0
"2337",347,"TEGMA GESTÃO LOGÍSTICA SA","2017",0
"2338",347,"TEGMA GESTÃO LOGÍSTICA SA","2016",1
"2339",347,"TEGMA GESTÃO LOGÍSTICA SA","2015",1
"2340",347,"TEGMA GESTÃO LOGÍSTICA SA","2014",1
"2341",347,"TEGMA GESTÃO LOGÍSTICA SA","2013",1
"2342",347,"TEGMA GESTÃO LOGÍSTICA SA","2012",1
"2343",347,"TEGMA GESTÃO LOGÍSTICA SA","2011",1
"2344",347,"TEGMA GESTÃO LOGÍSTICA SA","2010",1
"2345",348,"ISEC SECURITIZADORA S.A.","2017",0
"2346",348,"ISEC SECURITIZADORA S.A.","2016",0
"2347",348,"ISEC SECURITIZADORA S.A.","2015",0
"2348",348,"ISEC SECURITIZADORA S.A.","2014",0
"2349",348,"ISEC SECURITIZADORA S.A.","2013",0
"2350",348,"ISEC SECURITIZADORA S.A.","2012",0
"2351",348,"ISEC SECURITIZADORA S.A.","2011",0
"2352",348,"ISEC SECURITIZADORA S.A.","2010",0
"2353",349,"SETIBA PARTICIPAÇÕES S/A","2012",0
"2354",349,"SETIBA PARTICIPAÇÕES S/A","2011",0
"2355",349,"SETIBA PARTICIPAÇÕES S/A","2010",0
"2356",350,"MAGNESITA REFRATARIOS S.A.","2017",1
"2357",350,"MAGNESITA REFRATARIOS S.A.","2016",1
"2358",350,"MAGNESITA REFRATARIOS S.A.","2015",1
"2359",350,"MAGNESITA REFRATARIOS S.A.","2014",1
"2360",350,"MAGNESITA REFRATARIOS S.A.","2013",1
"2361",350,"MAGNESITA REFRATARIOS S.A.","2012",0
"2362",350,"MAGNESITA REFRATARIOS S.A.","2011",0
"2363",350,"MAGNESITA REFRATARIOS S.A.","2010",1
"2364",351,"ALLIS PARTICIPAÇÕES S.A.","2014",0
"2365",351,"ALLIS PARTICIPAÇÕES S.A.","2013",0
"2366",351,"ALLIS PARTICIPAÇÕES S.A.","2012",0
"2367",351,"ALLIS PARTICIPAÇÕES S.A.","2011",0
"2368",351,"ALLIS PARTICIPAÇÕES S.A.","2010",0
"2369",352,"HELBOR EMPREENDIMENTOS S/A","2017",1
"2370",352,"HELBOR EMPREENDIMENTOS S/A","2016",1
"2371",352,"HELBOR EMPREENDIMENTOS S/A","2015",1
"2372",352,"HELBOR EMPREENDIMENTOS S/A","2014",1
"2373",352,"HELBOR EMPREENDIMENTOS S/A","2013",1
"2374",352,"HELBOR EMPREENDIMENTOS S/A","2012",1
"2375",352,"HELBOR EMPREENDIMENTOS S/A","2011",1
"2376",352,"HELBOR EMPREENDIMENTOS S/A","2010",1
"2377",353,"BANCO INDUSVAL S.A.","2017",0
"2378",353,"BANCO INDUSVAL S.A.","2016",0
"2379",353,"BANCO INDUSVAL S.A.","2015",0
"2380",353,"BANCO INDUSVAL S.A.","2014",0
"2381",353,"BANCO INDUSVAL S.A.","2013",0
"2382",353,"BANCO INDUSVAL S.A.","2012",0
"2383",353,"BANCO INDUSVAL S.A.","2011",0
"2384",353,"BANCO INDUSVAL S.A.","2010",0
"2385",354,"REDECARD S/A","2011",1
"2386",354,"REDECARD S/A","2010",0
"2387",355,"BHG S.A. - BRAZIL HOSPITALITY GROUP","2014",1
"2388",355,"BHG S.A. - BRAZIL HOSPITALITY GROUP","2013",1
"2389",355,"BHG S.A. - BRAZIL HOSPITALITY GROUP","2012",1
"2390",355,"BHG S.A. - BRAZIL HOSPITALITY GROUP","2011",0
"2391",355,"BHG S.A. - BRAZIL HOSPITALITY GROUP","2010",1
"2392",356,"MRV ENGENHARIA E PARTICIPAÇÕES S/A","2017",0
"2393",356,"MRV ENGENHARIA E PARTICIPAÇÕES S/A","2016",0
"2394",356,"MRV ENGENHARIA E PARTICIPAÇÕES S/A","2015",1
"2395",356,"MRV ENGENHARIA E PARTICIPAÇÕES S/A","2014",1
"2396",356,"MRV ENGENHARIA E PARTICIPAÇÕES S/A","2013",1
"2397",356,"MRV ENGENHARIA E PARTICIPAÇÕES S/A","2012",1
"2398",356,"MRV ENGENHARIA E PARTICIPAÇÕES S/A","2011",1
"2399",356,"MRV ENGENHARIA E PARTICIPAÇÕES S/A","2010",1
"2400",357,"MINERVA S/A","2017",1
"2401",357,"MINERVA S/A","2016",1
"2402",357,"MINERVA S/A","2015",1
"2403",357,"MINERVA S/A","2014",1
"2404",357,"MINERVA S/A","2013",1
"2405",357,"MINERVA S/A","2012",1
"2406",357,"MINERVA S/A","2011",1
"2407",357,"MINERVA S/A","2010",1
"2408",358,"BANCO ABC BRASIL S/A","2017",0
"2409",358,"BANCO ABC BRASIL S/A","2016",0
"2410",358,"BANCO ABC BRASIL S/A","2015",0
"2411",358,"BANCO ABC BRASIL S/A","2014",0
"2412",358,"BANCO ABC BRASIL S/A","2013",0
"2413",358,"BANCO ABC BRASIL S/A","2012",0
"2414",358,"BANCO ABC BRASIL S/A","2011",0
"2415",358,"BANCO ABC BRASIL S/A","2010",0
"2416",359,"SPRINGS GLOBAL PARTICIPAÇÕES S/A","2017",1
"2417",359,"SPRINGS GLOBAL PARTICIPAÇÕES S/A","2016",1
"2418",359,"SPRINGS GLOBAL PARTICIPAÇÕES S/A","2015",1
"2419",359,"SPRINGS GLOBAL PARTICIPAÇÕES S/A","2014",1
"2420",359,"SPRINGS GLOBAL PARTICIPAÇÕES S/A","2013",1
"2421",359,"SPRINGS GLOBAL PARTICIPAÇÕES S/A","2012",1
"2422",359,"SPRINGS GLOBAL PARTICIPAÇÕES S/A","2011",1
"2423",359,"SPRINGS GLOBAL PARTICIPAÇÕES S/A","2010",1
"2424",360,"COMPANHIA PROVIDENCIA IND E COMERCIO","2014",1
"2425",360,"COMPANHIA PROVIDENCIA IND E COMERCIO","2013",1
"2426",360,"COMPANHIA PROVIDENCIA IND E COMERCIO","2012",1
"2427",360,"COMPANHIA PROVIDENCIA IND E COMERCIO","2011",1
"2428",360,"COMPANHIA PROVIDENCIA IND E COMERCIO","2010",1
"2429",361,"MULTIPLAN EMP. IMOBILIARIOS S/A","2017",0
"2430",361,"MULTIPLAN EMP. IMOBILIARIOS S/A","2016",0
"2431",361,"MULTIPLAN EMP. IMOBILIARIOS S/A","2015",0
"2432",361,"MULTIPLAN EMP. IMOBILIARIOS S/A","2014",0
"2433",361,"MULTIPLAN EMP. IMOBILIARIOS S/A","2013",0
"2434",361,"MULTIPLAN EMP. IMOBILIARIOS S/A","2012",0
"2435",361,"MULTIPLAN EMP. IMOBILIARIOS S/A","2011",0
"2436",361,"MULTIPLAN EMP. IMOBILIARIOS S/A","2010",0
"2437",362,"B2W - COMPANHIA DIGITAL","2017",0
"2438",362,"B2W - COMPANHIA DIGITAL","2016",1
"2439",362,"B2W - COMPANHIA DIGITAL","2015",1
"2440",362,"B2W - COMPANHIA DIGITAL","2014",1
"2441",362,"B2W - COMPANHIA DIGITAL","2013",1
"2442",362,"B2W - COMPANHIA DIGITAL","2012",0
"2443",362,"B2W - COMPANHIA DIGITAL","2011",1
"2444",362,"B2W - COMPANHIA DIGITAL","2010",1
"2445",363,"CAMBUCI SA","2017",0
"2446",363,"CAMBUCI SA","2016",0
"2447",363,"CAMBUCI SA","2015",0
"2448",363,"CAMBUCI SA","2014",0
"2449",363,"CAMBUCI SA","2013",0
"2450",363,"CAMBUCI SA","2012",0
"2451",363,"CAMBUCI SA","2011",0
"2452",363,"CAMBUCI SA","2010",0
"2453",364,"GENERAL SHOPPING BRASIL SA","2017",1
"2454",364,"GENERAL SHOPPING BRASIL SA","2016",1
"2455",364,"GENERAL SHOPPING BRASIL SA","2015",1
"2456",364,"GENERAL SHOPPING BRASIL SA","2014",1
"2457",364,"GENERAL SHOPPING BRASIL SA","2013",1
"2458",364,"GENERAL SHOPPING BRASIL SA","2012",1
"2459",364,"GENERAL SHOPPING BRASIL SA","2011",1
"2460",364,"GENERAL SHOPPING BRASIL SA","2010",1
"2461",365,"ESTACIO PARTICIPAÇÕES SA","2017",1
"2462",365,"ESTACIO PARTICIPAÇÕES SA","2016",1
"2463",365,"ESTACIO PARTICIPAÇÕES SA","2015",1
"2464",365,"ESTACIO PARTICIPAÇÕES SA","2014",1
"2465",365,"ESTACIO PARTICIPAÇÕES SA","2013",1
"2466",365,"ESTACIO PARTICIPAÇÕES SA","2012",0
"2467",365,"ESTACIO PARTICIPAÇÕES SA","2011",0
"2468",365,"ESTACIO PARTICIPAÇÕES SA","2010",1
"2469",366,"CONCESSIONARIA DE RODOVIAS DO OESTE DE SP-VIA OESTE SA","2017",0
"2470",366,"CONCESSIONARIA DE RODOVIAS DO OESTE DE SP-VIA OESTE SA","2016",0
"2471",366,"CONCESSIONARIA DE RODOVIAS DO OESTE DE SP-VIA OESTE SA","2015",0
"2472",366,"CONCESSIONARIA DE RODOVIAS DO OESTE DE SP-VIA OESTE SA","2014",0
"2473",366,"CONCESSIONARIA DE RODOVIAS DO OESTE DE SP-VIA OESTE SA","2013",0
"2474",366,"CONCESSIONARIA DE RODOVIAS DO OESTE DE SP-VIA OESTE SA","2012",0
"2475",366,"CONCESSIONARIA DE RODOVIAS DO OESTE DE SP-VIA OESTE SA","2011",0
"2476",366,"CONCESSIONARIA DE RODOVIAS DO OESTE DE SP-VIA OESTE SA","2010",0
"2477",367,"ALGAR TELECOM S/A","2017",0
"2478",367,"ALGAR TELECOM S/A","2016",0
"2479",367,"ALGAR TELECOM S/A","2015",0
"2480",367,"ALGAR TELECOM S/A","2014",0
"2481",367,"ALGAR TELECOM S/A","2013",0
"2482",367,"ALGAR TELECOM S/A","2012",0
"2483",367,"ALGAR TELECOM S/A","2011",0
"2484",367,"ALGAR TELECOM S/A","2010",0
"2485",368,"CYRELA COMMERCIAL PROPERTIES SA EMP  PART","2017",1
"2486",368,"CYRELA COMMERCIAL PROPERTIES SA EMP  PART","2016",1
"2487",368,"CYRELA COMMERCIAL PROPERTIES SA EMP  PART","2015",1
"2488",368,"CYRELA COMMERCIAL PROPERTIES SA EMP  PART","2014",1
"2489",368,"CYRELA COMMERCIAL PROPERTIES SA EMP  PART","2013",1
"2490",368,"CYRELA COMMERCIAL PROPERTIES SA EMP  PART","2012",0
"2491",368,"CYRELA COMMERCIAL PROPERTIES SA EMP  PART","2011",1
"2492",368,"CYRELA COMMERCIAL PROPERTIES SA EMP  PART","2010",0
"2493",369,"MATONE SECURITIZADORA S/A","2011",0
"2494",369,"MATONE SECURITIZADORA S/A","2010",0
"2495",370,"MOURA DUBEUX ENGENHARIA S/A","2017",0
"2496",370,"MOURA DUBEUX ENGENHARIA S/A","2016",0
"2497",370,"MOURA DUBEUX ENGENHARIA S/A","2015",0
"2498",370,"MOURA DUBEUX ENGENHARIA S/A","2014",0
"2499",370,"MOURA DUBEUX ENGENHARIA S/A","2013",0
"2500",370,"MOURA DUBEUX ENGENHARIA S/A","2012",0
"2501",370,"MOURA DUBEUX ENGENHARIA S/A","2011",0
"2502",370,"MOURA DUBEUX ENGENHARIA S/A","2010",0
"2503",371,"VISION SECURITIZADORA","2017",0
"2504",371,"VISION SECURITIZADORA","2016",0
"2505",371,"VISION SECURITIZADORA","2015",0
"2506",371,"VISION SECURITIZADORA","2014",0
"2507",371,"VISION SECURITIZADORA","2013",0
"2508",371,"VISION SECURITIZADORA","2012",0
"2509",371,"VISION SECURITIZADORA","2011",0
"2510",371,"VISION SECURITIZADORA","2010",0
"2511",372,"DURATEX S.A.","2017",1
"2512",372,"DURATEX S.A.","2016",1
"2513",372,"DURATEX S.A.","2015",1
"2514",372,"DURATEX S.A.","2014",1
"2515",372,"DURATEX S.A.","2013",1
"2516",372,"DURATEX S.A.","2012",1
"2517",372,"DURATEX S.A.","2011",0
"2518",372,"DURATEX S.A.","2010",1
"2519",373,"NOVA SECURITIZAÇÃO S/A","2017",0
"2520",373,"NOVA SECURITIZAÇÃO S/A","2016",0
"2521",373,"NOVA SECURITIZAÇÃO S/A","2015",0
"2522",373,"NOVA SECURITIZAÇÃO S/A","2014",0
"2523",373,"NOVA SECURITIZAÇÃO S/A","2013",0
"2524",373,"NOVA SECURITIZAÇÃO S/A","2012",0
"2525",373,"NOVA SECURITIZAÇÃO S/A","2011",0
"2526",373,"NOVA SECURITIZAÇÃO S/A","2010",0
"2527",0,"CHINA CONSTRUCTION BANK(BRASIL) BANCO MÚLTIPLO S.A.","2014",0
"2528",0,"CHINA CONSTRUCTION BANK(BRASIL) BANCO MÚLTIPLO S.A.","2013",0
"2529",0,"CHINA CONSTRUCTION BANK(BRASIL) BANCO MÚLTIPLO S.A.","2012",0
"2530",0,"CHINA CONSTRUCTION BANK(BRASIL) BANCO MÚLTIPLO S.A.","2011",0
"2531",0,"CHINA CONSTRUCTION BANK(BRASIL) BANCO MÚLTIPLO S.A.","2010",0
"2532",375,"SUL AMERICA S/A","2017",0
"2533",375,"SUL AMERICA S/A","2016",0
"2534",375,"SUL AMERICA S/A","2015",0
"2535",375,"SUL AMERICA S/A","2014",0
"2536",375,"SUL AMERICA S/A","2013",0
"2537",375,"SUL AMERICA S/A","2012",0
"2538",375,"SUL AMERICA S/A","2011",0
"2539",375,"SUL AMERICA S/A","2010",0
"2540",376,"TRISUL S/A","2017",1
"2541",376,"TRISUL S/A","2016",1
"2542",376,"TRISUL S/A","2015",1
"2543",376,"TRISUL S/A","2014",1
"2544",376,"TRISUL S/A","2013",1
"2545",376,"TRISUL S/A","2012",1
"2546",376,"TRISUL S/A","2011",1
"2547",376,"TRISUL S/A","2010",1
"2548",377,"CONSTRUTORA TENDA S/A","2017",1
"2549",377,"CONSTRUTORA TENDA S/A","2016",1
"2550",377,"CONSTRUTORA TENDA S/A","2015",0
"2551",377,"CONSTRUTORA TENDA S/A","2014",0
"2552",377,"CONSTRUTORA TENDA S/A","2013",0
"2553",377,"CONSTRUTORA TENDA S/A","2012",0
"2554",377,"CONSTRUTORA TENDA S/A","2011",0
"2555",377,"CONSTRUTORA TENDA S/A","2010",0
"2556",378,"J.MACEDO S/A","2017",0
"2557",378,"J.MACEDO S/A","2016",0
"2558",378,"J.MACEDO S/A","2015",0
"2559",378,"J.MACEDO S/A","2014",0
"2560",378,"J.MACEDO S/A","2013",0
"2561",378,"J.MACEDO S/A","2012",0
"2562",378,"J.MACEDO S/A","2011",0
"2563",378,"J.MACEDO S/A","2010",0
"2564",379,"AMIL PARTICIPAÇÕES S/A","2011",0
"2565",379,"AMIL PARTICIPAÇÕES S/A","2010",1
"2566",380,"BRASIL BROKERS PARTICIPAÇÕES SA","2017",1
"2567",380,"BRASIL BROKERS PARTICIPAÇÕES SA","2016",1
"2568",380,"BRASIL BROKERS PARTICIPAÇÕES SA","2015",1
"2569",380,"BRASIL BROKERS PARTICIPAÇÕES SA","2014",1
"2570",380,"BRASIL BROKERS PARTICIPAÇÕES SA","2013",1
"2571",380,"BRASIL BROKERS PARTICIPAÇÕES SA","2012",0
"2572",380,"BRASIL BROKERS PARTICIPAÇÕES SA","2011",0
"2573",380,"BRASIL BROKERS PARTICIPAÇÕES SA","2010",1
"2574",381,"BANCO PAN SA","2017",1
"2575",381,"BANCO PAN SA","2016",0
"2576",381,"BANCO PAN SA","2015",0
"2577",381,"BANCO PAN SA","2014",0
"2578",381,"BANCO PAN SA","2013",0
"2579",381,"BANCO PAN SA","2012",0
"2580",381,"BANCO PAN SA","2011",0
"2581",381,"BANCO PAN SA","2010",0
"2582",382,"ENEVA S.A.","2017",0
"2583",382,"ENEVA S.A.","2016",1
"2584",382,"ENEVA S.A.","2015",1
"2585",382,"ENEVA S.A.","2014",1
"2586",382,"ENEVA S.A.","2013",1
"2587",382,"ENEVA S.A.","2012",1
"2588",382,"ENEVA S.A.","2011",0
"2589",382,"ENEVA S.A.","2010",1
"2590",383,"CENTENNIAL ASSET PARTICIPAÇÕES AÇU SA","2012",0
"2591",383,"CENTENNIAL ASSET PARTICIPAÇÕES AÇU SA","2011",0
"2592",383,"CENTENNIAL ASSET PARTICIPAÇÕES AÇU SA","2010",0
"2593",385,"MONTICIANO PARTICIPAÇÕES S/A","2012",0
"2594",385,"MONTICIANO PARTICIPAÇÕES S/A","2011",0
"2595",385,"MONTICIANO PARTICIPAÇÕES S/A","2010",0
"2596",386,"ALIANSCE SHOPPING CENTERS S/A","2017",1
"2597",386,"ALIANSCE SHOPPING CENTERS S/A","2016",1
"2598",386,"ALIANSCE SHOPPING CENTERS S/A","2015",1
"2599",386,"ALIANSCE SHOPPING CENTERS S/A","2014",1
"2600",386,"ALIANSCE SHOPPING CENTERS S/A","2013",1
"2601",386,"ALIANSCE SHOPPING CENTERS S/A","2012",1
"2602",386,"ALIANSCE SHOPPING CENTERS S/A","2011",1
"2603",386,"ALIANSCE SHOPPING CENTERS S/A","2010",1
"2604",387,"NUTRIPLANT INDUSTRIA E COMÉRCIO S/A","2017",0
"2605",387,"NUTRIPLANT INDUSTRIA E COMÉRCIO S/A","2016",0
"2606",387,"NUTRIPLANT INDUSTRIA E COMÉRCIO S/A","2015",0
"2607",387,"NUTRIPLANT INDUSTRIA E COMÉRCIO S/A","2014",0
"2608",387,"NUTRIPLANT INDUSTRIA E COMÉRCIO S/A","2013",0
"2609",387,"NUTRIPLANT INDUSTRIA E COMÉRCIO S/A","2012",0
"2610",387,"NUTRIPLANT INDUSTRIA E COMÉRCIO S/A","2011",0
"2611",387,"NUTRIPLANT INDUSTRIA E COMÉRCIO S/A","2010",0
"2612",388,"OSX BRASIL S.A. - EM RECUPERAÇÃO JUDICIAL","2017",1
"2613",388,"OSX BRASIL S.A. - EM RECUPERAÇÃO JUDICIAL","2016",1
"2614",388,"OSX BRASIL S.A. - EM RECUPERAÇÃO JUDICIAL","2015",1
"2615",388,"OSX BRASIL S.A. - EM RECUPERAÇÃO JUDICIAL","2014",1
"2616",388,"OSX BRASIL S.A. - EM RECUPERAÇÃO JUDICIAL","2013",1
"2617",388,"OSX BRASIL S.A. - EM RECUPERAÇÃO JUDICIAL","2012",0
"2618",388,"OSX BRASIL S.A. - EM RECUPERAÇÃO JUDICIAL","2011",1
"2619",388,"OSX BRASIL S.A. - EM RECUPERAÇÃO JUDICIAL","2010",1
"2620",389,"DIRECIONAL ENGENHARIA SA","2017",1
"2621",389,"DIRECIONAL ENGENHARIA SA","2016",1
"2622",389,"DIRECIONAL ENGENHARIA SA","2015",1
"2623",389,"DIRECIONAL ENGENHARIA SA","2014",1
"2624",389,"DIRECIONAL ENGENHARIA SA","2013",1
"2625",389,"DIRECIONAL ENGENHARIA SA","2012",1
"2626",389,"DIRECIONAL ENGENHARIA SA","2011",1
"2627",389,"DIRECIONAL ENGENHARIA SA","2010",1
"2628",390,"COMPANHIA CELG DE PARTICIPAÇÕES","2017",0
"2629",390,"COMPANHIA CELG DE PARTICIPAÇÕES","2016",0
"2630",390,"COMPANHIA CELG DE PARTICIPAÇÕES","2015",0
"2631",390,"COMPANHIA CELG DE PARTICIPAÇÕES","2014",0
"2632",390,"COMPANHIA CELG DE PARTICIPAÇÕES","2013",0
"2633",390,"COMPANHIA CELG DE PARTICIPAÇÕES","2012",0
"2634",390,"COMPANHIA CELG DE PARTICIPAÇÕES","2011",0
"2635",390,"COMPANHIA CELG DE PARTICIPAÇÕES","2010",0
"2636",391,"BRZ INVESTIMENTOS S/A","2010",0
"2637",392,"HYPERA S/A","2017",0
"2638",392,"HYPERA S/A","2016",1
"2639",392,"HYPERA S/A","2015",1
"2640",392,"HYPERA S/A","2014",1
"2641",392,"HYPERA S/A","2013",1
"2642",392,"HYPERA S/A","2012",0
"2643",392,"HYPERA S/A","2011",0
"2644",392,"HYPERA S/A","2010",0
"2645",393,"RESTOQUE COMÉRCIO E CONFECÇÕES DE ROUPAS SA","2017",0
"2646",393,"RESTOQUE COMÉRCIO E CONFECÇÕES DE ROUPAS SA","2016",1
"2647",393,"RESTOQUE COMÉRCIO E CONFECÇÕES DE ROUPAS SA","2015",1
"2648",393,"RESTOQUE COMÉRCIO E CONFECÇÕES DE ROUPAS SA","2014",1
"2649",393,"RESTOQUE COMÉRCIO E CONFECÇÕES DE ROUPAS SA","2013",1
"2650",393,"RESTOQUE COMÉRCIO E CONFECÇÕES DE ROUPAS SA","2012",0
"2651",393,"RESTOQUE COMÉRCIO E CONFECÇÕES DE ROUPAS SA","2011",1
"2652",393,"RESTOQUE COMÉRCIO E CONFECÇÕES DE ROUPAS SA","2010",1
"2653",394,"PRUMO LOGÍSTICA S.A.","2017",1
"2654",394,"PRUMO LOGÍSTICA S.A.","2016",1
"2655",394,"PRUMO LOGÍSTICA S.A.","2015",1
"2656",394,"PRUMO LOGÍSTICA S.A.","2014",1
"2657",394,"PRUMO LOGÍSTICA S.A.","2013",1
"2658",394,"PRUMO LOGÍSTICA S.A.","2012",1
"2659",394,"PRUMO LOGÍSTICA S.A.","2011",1
"2660",394,"PRUMO LOGÍSTICA S.A.","2010",0
"2661",395,"ALUPAR INVESTIMENTO S/A","2017",0
"2662",395,"ALUPAR INVESTIMENTO S/A","2016",0
"2663",395,"ALUPAR INVESTIMENTO S/A","2015",0
"2664",395,"ALUPAR INVESTIMENTO S/A","2014",0
"2665",395,"ALUPAR INVESTIMENTO S/A","2013",0
"2666",395,"ALUPAR INVESTIMENTO S/A","2012",0
"2667",395,"ALUPAR INVESTIMENTO S/A","2011",0
"2668",395,"ALUPAR INVESTIMENTO S/A","2010",0
"2669",396,"ÁQUILLA SECURITIZADORA SA","2017",0
"2670",396,"ÁQUILLA SECURITIZADORA SA","2016",0
"2671",396,"ÁQUILLA SECURITIZADORA SA","2015",0
"2672",396,"ÁQUILLA SECURITIZADORA SA","2014",0
"2673",396,"ÁQUILLA SECURITIZADORA SA","2013",0
"2674",396,"ÁQUILLA SECURITIZADORA SA","2012",0
