"","Codigo","Companhia","Ano","Diretor","Percentual.de.Ações"
"661",310,"POSITIVO INFORMATICA SA","2010","Hélio Bruck Rotenberg","14.144213"
"662",310,"POSITIVO INFORMATICA SA","2017","Hélio Bruck Rotenberg","15.283000"
"663",310,"POSITIVO INFORMATICA SA","2016","Hélio Bruck Rotenberg","15.283165"
"664",310,"POSITIVO INFORMATICA SA","2015","Hélio Bruck Rotenberg","15.283165"
"665",310,"POSITIVO INFORMATICA SA","2014","Hélio Bruck Rotenberg","14.144213"
"666",310,"POSITIVO INFORMATICA SA","2013","Hélio Bruck Rotenberg","14.144213"
"667",310,"POSITIVO INFORMATICA SA","2012","Hélio Bruck Rotenberg","14.144213"
"668",310,"POSITIVO INFORMATICA SA","2011","Hélio Bruck Rotenberg","14.144213"
"669",310,"POSITIVO INFORMATICA SA","2010","Hélio Bruck Rotenberg","14.144213"
"670",310,"POSITIVO INFORMATICA SA","2017","Hélio Bruck Rotenberg","15.283000"
"671",310,"POSITIVO INFORMATICA SA","2016","Hélio Bruck Rotenberg","15.283165"
"672",310,"POSITIVO INFORMATICA SA","2015","Hélio Bruck Rotenberg","15.283165"
"673",310,"POSITIVO INFORMATICA SA","2014","Hélio Bruck Rotenberg","14.144213"
"674",310,"POSITIVO INFORMATICA SA","2013","Hélio Bruck Rotenberg","14.144213"
"675",310,"POSITIVO INFORMATICA SA","2012","Hélio Bruck Rotenberg","14.144213"
"676",310,"POSITIVO INFORMATICA SA","2011","Hélio Bruck Rotenberg","14.144213"
"677",310,"POSITIVO INFORMATICA SA","2010","Hélio Bruck Rotenberg","14.144213"
"678",311,"LPS BRASIL CONSULTORIA DE IMOVEIS S/A","2017","Marcos Bulle Lopes","13.010000"
"679",311,"LPS BRASIL CONSULTORIA DE IMOVEIS S/A","2016","Marcos Bulle Lopes","12.883375"
"680",311,"LPS BRASIL CONSULTORIA DE IMOVEIS S/A","2015","Marcos Bulle Lopes","12.848976"
"681",311,"LPS BRASIL CONSULTORIA DE IMOVEIS S/A","2014","Marcos Bulle Lopes","12.000000"
"682",311,"LPS BRASIL CONSULTORIA DE IMOVEIS S/A","2013","Marcos Bulle Lopes","11.213386"
"683",311,"LPS BRASIL CONSULTORIA DE IMOVEIS S/A","2012","Marcos Bulle Lopes","11.743741"
"684",311,"LPS BRASIL CONSULTORIA DE IMOVEIS S/A","2011","Marcos Bulle Lopes","11.580369"
"685",311,"LPS BRASIL CONSULTORIA DE IMOVEIS S/A","2010","Marcos Bulle Lopes","12.089924"
"686",311,"LPS BRASIL CONSULTORIA DE IMOVEIS S/A","2017","Marcos Bulle Lopes","13.010000"
"687",311,"LPS BRASIL CONSULTORIA DE IMOVEIS S/A","2016","Marcos Bulle Lopes","12.883375"
"688",311,"LPS BRASIL CONSULTORIA DE IMOVEIS S/A","2015","Marcos Bulle Lopes","12.848976"
"689",311,"LPS BRASIL CONSULTORIA DE IMOVEIS S/A","2014","Marcos Bulle Lopes","12.000000"
"690",311,"LPS BRASIL CONSULTORIA DE IMOVEIS S/A","2013","Marcos Bulle Lopes","11.213386"
"691",311,"LPS BRASIL CONSULTORIA DE IMOVEIS S/A","2012","Marcos Bulle Lopes","11.743741"
"692",311,"LPS BRASIL CONSULTORIA DE IMOVEIS S/A","2011","Marcos Bulle Lopes","11.580369"
"693",311,"LPS BRASIL CONSULTORIA DE IMOVEIS S/A","2010","Marcos Bulle Lopes","12.089924"
"694",311,"LPS BRASIL CONSULTORIA DE IMOVEIS S/A","2017","Marcos Bulle Lopes","13.010000"
"695",311,"LPS BRASIL CONSULTORIA DE IMOVEIS S/A","2016","Marcos Bulle Lopes","12.883375"
"696",311,"LPS BRASIL CONSULTORIA DE IMOVEIS S/A","2015","Marcos Bulle Lopes","12.848976"
"697",311,"LPS BRASIL CONSULTORIA DE IMOVEIS S/A","2014","Marcos Bulle Lopes","12.000000"
"698",311,"LPS BRASIL CONSULTORIA DE IMOVEIS S/A","2013","Marcos Bulle Lopes","11.213386"
"699",311,"LPS BRASIL CONSULTORIA DE IMOVEIS S/A","2012","Marcos Bulle Lopes","11.743741"
"700",311,"LPS BRASIL CONSULTORIA DE IMOVEIS S/A","2011","Marcos Bulle Lopes","11.580369"
"701",311,"LPS BRASIL CONSULTORIA DE IMOVEIS S/A","2010","Marcos Bulle Lopes","12.089924"
"702",311,"LPS BRASIL CONSULTORIA DE IMOVEIS S/A","2017","Marcos Bulle Lopes","13.010000"
"703",311,"LPS BRASIL CONSULTORIA DE IMOVEIS S/A","2016","Marcos Bulle Lopes","12.883375"
"704",311,"LPS BRASIL CONSULTORIA DE IMOVEIS S/A","2015","Marcos Bulle Lopes","12.848976"
"705",311,"LPS BRASIL CONSULTORIA DE IMOVEIS S/A","2014","Marcos Bulle Lopes","12.000000"
"706",311,"LPS BRASIL CONSULTORIA DE IMOVEIS S/A","2013","Marcos Bulle Lopes","11.213386"
"707",311,"LPS BRASIL CONSULTORIA DE IMOVEIS S/A","2012","Marcos Bulle Lopes","11.743741"
"708",311,"LPS BRASIL CONSULTORIA DE IMOVEIS S/A","2011","Marcos Bulle Lopes","11.580369"
"709",311,"LPS BRASIL CONSULTORIA DE IMOVEIS S/A","2010","Marcos Bulle Lopes","12.089924"
"710",311,"LPS BRASIL CONSULTORIA DE IMOVEIS S/A","2017","Marcos Bulle Lopes","13.010000"
"711",311,"LPS BRASIL CONSULTORIA DE IMOVEIS S/A","2016","Marcos Bulle Lopes","12.883375"
"712",311,"LPS BRASIL CONSULTORIA DE IMOVEIS S/A","2015","Marcos Bulle Lopes","12.848976"
"713",311,"LPS BRASIL CONSULTORIA DE IMOVEIS S/A","2014","Marcos Bulle Lopes","12.000000"
"714",311,"LPS BRASIL CONSULTORIA DE IMOVEIS S/A","2013","Marcos Bulle Lopes","11.213386"
"715",311,"LPS BRASIL CONSULTORIA DE IMOVEIS S/A","2012","Marcos Bulle Lopes","11.743741"
"716",311,"LPS BRASIL CONSULTORIA DE IMOVEIS S/A","2011","Marcos Bulle Lopes","11.580369"
"717",311,"LPS BRASIL CONSULTORIA DE IMOVEIS S/A","2010","Marcos Bulle Lopes","12.089924"
"718",311,"LPS BRASIL CONSULTORIA DE IMOVEIS S/A","2017","Marcos Bulle Lopes","13.010000"
"719",311,"LPS BRASIL CONSULTORIA DE IMOVEIS S/A","2016","Marcos Bulle Lopes","12.883375"
"720",311,"LPS BRASIL CONSULTORIA DE IMOVEIS S/A","2015","Marcos Bulle Lopes","12.848976"
"721",311,"LPS BRASIL CONSULTORIA DE IMOVEIS S/A","2014","Marcos Bulle Lopes","12.000000"
"722",311,"LPS BRASIL CONSULTORIA DE IMOVEIS S/A","2013","Marcos Bulle Lopes","11.213386"
"723",311,"LPS BRASIL CONSULTORIA DE IMOVEIS S/A","2012","Marcos Bulle Lopes","11.743741"
"724",311,"LPS BRASIL CONSULTORIA DE IMOVEIS S/A","2011","Marcos Bulle Lopes","11.580369"
"725",311,"LPS BRASIL CONSULTORIA DE IMOVEIS S/A","2010","Marcos Bulle Lopes","12.089924"
"726",311,"LPS BRASIL CONSULTORIA DE IMOVEIS S/A","2017","Marcos Bulle Lopes","13.010000"
"727",311,"LPS BRASIL CONSULTORIA DE IMOVEIS S/A","2016","Marcos Bulle Lopes","12.883375"
"728",311,"LPS BRASIL CONSULTORIA DE IMOVEIS S/A","2015","Marcos Bulle Lopes","12.848976"
"729",311,"LPS BRASIL CONSULTORIA DE IMOVEIS S/A","2014","Marcos Bulle Lopes","12.000000"
"730",311,"LPS BRASIL CONSULTORIA DE IMOVEIS S/A","2013","Marcos Bulle Lopes","11.213386"
"731",311,"LPS BRASIL CONSULTORIA DE IMOVEIS S/A","2012","Marcos Bulle Lopes","11.743741"
"732",311,"LPS BRASIL CONSULTORIA DE IMOVEIS S/A","2011","Marcos Bulle Lopes","11.580369"
"733",311,"LPS BRASIL CONSULTORIA DE IMOVEIS S/A","2010","Marcos Bulle Lopes","12.089924"
"734",311,"LPS BRASIL CONSULTORIA DE IMOVEIS S/A","2017","Marcos Bulle Lopes","13.010000"
"735",311,"LPS BRASIL CONSULTORIA DE IMOVEIS S/A","2016","Marcos Bulle Lopes","12.883375"
"736",311,"LPS BRASIL CONSULTORIA DE IMOVEIS S/A","2015","Marcos Bulle Lopes","12.848976"
"737",311,"LPS BRASIL CONSULTORIA DE IMOVEIS S/A","2014","Marcos Bulle Lopes","12.000000"
"738",311,"LPS BRASIL CONSULTORIA DE IMOVEIS S/A","2013","Marcos Bulle Lopes","11.213386"
"739",311,"LPS BRASIL CONSULTORIA DE IMOVEIS S/A","2012","Marcos Bulle Lopes","11.743741"
"740",311,"LPS BRASIL CONSULTORIA DE IMOVEIS S/A","2011","Marcos Bulle Lopes","11.580369"
"741",311,"LPS BRASIL CONSULTORIA DE IMOVEIS S/A","2010","Marcos Bulle Lopes","12.089924"
"742",316,"TECNISA S/A","2017","Joseph Meyer Nigri","0.043000"
"743",316,"TECNISA S/A","2016","Joseph Meyer Nigri","0.042611"
"744",316,"TECNISA S/A","2015","Joseph Meyer Nigri","0.051600"
"745",316,"TECNISA S/A","2014","Joseph Meyer Nigri","0.081340"
"746",316,"TECNISA S/A","2013","Joseph Meyer Nigri","0.000784"
"747",316,"TECNISA S/A","2012","Joseph Meyer Nigri","0.062521"
"748",316,"TECNISA S/A","2011","Joseph Meyer Nigri","0.042394"
"749",316,"TECNISA S/A","2010","Joseph Meyer Nigri","0.039974"
"750",316,"TECNISA S/A","2017","Meyer Joseph Nigri","18.974000"
"751",316,"TECNISA S/A","2016","Meyer Joseph Nigri","18.974756"
"752",316,"TECNISA S/A","2017","Meyer Joseph Nigri","18.974000"
"753",316,"TECNISA S/A","2016","Meyer Joseph Nigri","18.974756"
"754",316,"TECNISA S/A","2017","Meyer Joseph Nigri","18.974000"
"755",316,"TECNISA S/A","2016","Meyer Joseph Nigri","18.974756"
"756",316,"TECNISA S/A","2017","Meyer Joseph Nigri","18.974000"
"757",316,"TECNISA S/A","2016","Meyer Joseph Nigri","18.974756"
"758",316,"TECNISA S/A","2017","Meyer Joseph Nigri","18.974000"
"759",316,"TECNISA S/A","2016","Meyer Joseph Nigri","18.974756"
"760",316,"TECNISA S/A","2017","Meyer Joseph Nigri","18.974000"
"761",316,"TECNISA S/A","2016","Meyer Joseph Nigri","18.974756"
"762",316,"TECNISA S/A","2017","Meyer Joseph Nigri","18.974000"
"763",316,"TECNISA S/A","2016","Meyer Joseph Nigri","18.974756"
"764",318,"TFA SECURITIZADORA S/A","2011","John Paul Groom","33.330000"
"765",318,"TFA SECURITIZADORA S/A","2010","John Paul Groom","33.330000"
"766",318,"TFA SECURITIZADORA S/A","2011","John Paul Groom","33.330000"
"767",318,"TFA SECURITIZADORA S/A","2010","John Paul Groom","33.330000"
"768",321,"IGUATEMI EMPRESA DE SHOPPING CENTERS S/A","2013","Carlos Jereissati","0.000001"
"769",321,"IGUATEMI EMPRESA DE SHOPPING CENTERS S/A","2012","Carlos Jereissati","0.000001"
"770",321,"IGUATEMI EMPRESA DE SHOPPING CENTERS S/A","2013","Carlos Jereissati","0.000001"
"771",321,"IGUATEMI EMPRESA DE SHOPPING CENTERS S/A","2012","Carlos Jereissati","0.000001"
"772",321,"IGUATEMI EMPRESA DE SHOPPING CENTERS S/A","2013","Carlos Jereissati","0.000001"
"773",321,"IGUATEMI EMPRESA DE SHOPPING CENTERS S/A","2012","Carlos Jereissati","0.000001"
"774",321,"IGUATEMI EMPRESA DE SHOPPING CENTERS S/A","2013","Carlos Jereissati","0.000001"
"775",321,"IGUATEMI EMPRESA DE SHOPPING CENTERS S/A","2012","Carlos Jereissati","0.000001"
"776",321,"IGUATEMI EMPRESA DE SHOPPING CENTERS S/A","2013","Carlos Jereissati","0.000001"
"777",321,"IGUATEMI EMPRESA DE SHOPPING CENTERS S/A","2012","Carlos Jereissati","0.000001"
"778",321,"IGUATEMI EMPRESA DE SHOPPING CENTERS S/A","2013","Carlos Jereissati","0.000001"
"779",321,"IGUATEMI EMPRESA DE SHOPPING CENTERS S/A","2012","Carlos Jereissati","0.000001"
"780",321,"IGUATEMI EMPRESA DE SHOPPING CENTERS S/A","2013","Carlos Jereissati","0.000001"
"781",321,"IGUATEMI EMPRESA DE SHOPPING CENTERS S/A","2012","Carlos Jereissati","0.000001"
"782",321,"IGUATEMI EMPRESA DE SHOPPING CENTERS S/A","2013","Carlos Jereissati","0.000001"
"783",321,"IGUATEMI EMPRESA DE SHOPPING CENTERS S/A","2012","Carlos Jereissati","0.000001"
"784",322,"TAIPE TRANCOSO EMPREENDIMENTOS S/A","2013","Janyck Daudet","0.000001"
"785",322,"TAIPE TRANCOSO EMPREENDIMENTOS S/A","2012","Janyck Daudet","0.000001"
"786",322,"TAIPE TRANCOSO EMPREENDIMENTOS S/A","2011","Janyck Daudet","0.000008"
"787",322,"TAIPE TRANCOSO EMPREENDIMENTOS S/A","2010","Janyck Daudet","0.000008"
"788",322,"TAIPE TRANCOSO EMPREENDIMENTOS S/A","2013","Janyck Daudet","0.000001"
"789",322,"TAIPE TRANCOSO EMPREENDIMENTOS S/A","2012","Janyck Daudet","0.000001"
"790",322,"TAIPE TRANCOSO EMPREENDIMENTOS S/A","2011","Janyck Daudet","0.000008"
"791",322,"TAIPE TRANCOSO EMPREENDIMENTOS S/A","2010","Janyck Daudet","0.000008"
"792",322,"TAIPE TRANCOSO EMPREENDIMENTOS S/A","2013","Janyck Daudet","0.000001"
"793",322,"TAIPE TRANCOSO EMPREENDIMENTOS S/A","2012","Janyck Daudet","0.000001"
"794",322,"TAIPE TRANCOSO EMPREENDIMENTOS S/A","2011","Janyck Daudet","0.000008"
"795",322,"TAIPE TRANCOSO EMPREENDIMENTOS S/A","2010","Janyck Daudet","0.000008"
"796",322,"TAIPE TRANCOSO EMPREENDIMENTOS S/A","2013","Janyck Daudet","0.000001"
"797",322,"TAIPE TRANCOSO EMPREENDIMENTOS S/A","2012","Janyck Daudet","0.000001"
"798",322,"TAIPE TRANCOSO EMPREENDIMENTOS S/A","2011","Janyck Daudet","0.000008"
"799",322,"TAIPE TRANCOSO EMPREENDIMENTOS S/A","2010","Janyck Daudet","0.000008"
"800",322,"TAIPE TRANCOSO EMPREENDIMENTOS S/A","2013","Janyck Daudet","0.000001"
"801",322,"TAIPE TRANCOSO EMPREENDIMENTOS S/A","2012","Janyck Daudet","0.000001"
"802",322,"TAIPE TRANCOSO EMPREENDIMENTOS S/A","2011","Janyck Daudet","0.000008"
"803",322,"TAIPE TRANCOSO EMPREENDIMENTOS S/A","2010","Janyck Daudet","0.000008"
"804",324,"EVEN CONSTRUTORA E INCORPORADORA S/A","2013","Carlos Eduardo Terepins","5.160000"
"805",324,"EVEN CONSTRUTORA E INCORPORADORA S/A","2012","Carlos Eduardo Terepins","5.160000"
"806",324,"EVEN CONSTRUTORA E INCORPORADORA S/A","2011","Carlos Eduardo Terepins","5.160000"
"807",324,"EVEN CONSTRUTORA E INCORPORADORA S/A","2010","Carlos Eduardo Terepins","5.590000"
"808",324,"EVEN CONSTRUTORA E INCORPORADORA S/A","2013","Carlos Eduardo Terepins","5.160000"
"809",324,"EVEN CONSTRUTORA E INCORPORADORA S/A","2012","Carlos Eduardo Terepins","5.160000"
"810",324,"EVEN CONSTRUTORA E INCORPORADORA S/A","2011","Carlos Eduardo Terepins","5.160000"
"811",324,"EVEN CONSTRUTORA E INCORPORADORA S/A","2010","Carlos Eduardo Terepins","5.590000"
"812",324,"EVEN CONSTRUTORA E INCORPORADORA S/A","2013","Carlos Eduardo Terepins","5.160000"
"813",324,"EVEN CONSTRUTORA E INCORPORADORA S/A","2012","Carlos Eduardo Terepins","5.160000"
"814",324,"EVEN CONSTRUTORA E INCORPORADORA S/A","2011","Carlos Eduardo Terepins","5.160000"
"815",324,"EVEN CONSTRUTORA E INCORPORADORA S/A","2010","Carlos Eduardo Terepins","5.590000"
"816",324,"EVEN CONSTRUTORA E INCORPORADORA S/A","2013","Carlos Eduardo Terepins","5.160000"
"817",324,"EVEN CONSTRUTORA E INCORPORADORA S/A","2012","Carlos Eduardo Terepins","5.160000"
"818",324,"EVEN CONSTRUTORA E INCORPORADORA S/A","2011","Carlos Eduardo Terepins","5.160000"
"819",324,"EVEN CONSTRUTORA E INCORPORADORA S/A","2010","Carlos Eduardo Terepins","5.590000"
"820",332,"CAFE SOLUVEL BRASILIA SA","2011","RUY BARRETO","2.415000"
"821",332,"CAFE SOLUVEL BRASILIA SA","2010","RUY BARRETO","2.420000"
"822",332,"CAFE SOLUVEL BRASILIA SA","2011","RUY BARRETO","2.415000"
"823",332,"CAFE SOLUVEL BRASILIA SA","2010","RUY BARRETO","2.420000"
"824",333,"FERTILIZANTES HERINGER SA","2014","Dalton Carlos Heringer","6.186300"
"825",333,"FERTILIZANTES HERINGER SA","2013","Dalton Carlos Heringer","7.327805"
"826",333,"FERTILIZANTES HERINGER SA","2012","Dalton Carlos Heringer","8.142031"
"827",333,"FERTILIZANTES HERINGER SA","2011","Dalton Carlos Heringer","8.142031"
"828",333,"FERTILIZANTES HERINGER SA","2010","Dalton Carlos Heringer","8.140000"
"829",333,"FERTILIZANTES HERINGER SA","2014","Dalton Carlos Heringer","6.186300"
"830",333,"FERTILIZANTES HERINGER SA","2013","Dalton Carlos Heringer","7.327805"
"831",333,"FERTILIZANTES HERINGER SA","2012","Dalton Carlos Heringer","8.142031"
"832",333,"FERTILIZANTES HERINGER SA","2011","Dalton Carlos Heringer","8.142031"
"833",333,"FERTILIZANTES HERINGER SA","2010","Dalton Carlos Heringer","8.140000"
"834",333,"FERTILIZANTES HERINGER SA","2014","Dalton Carlos Heringer","6.186300"
"835",333,"FERTILIZANTES HERINGER SA","2013","Dalton Carlos Heringer","7.327805"
"836",333,"FERTILIZANTES HERINGER SA","2012","Dalton Carlos Heringer","8.142031"
"837",333,"FERTILIZANTES HERINGER SA","2011","Dalton Carlos Heringer","8.142031"
"838",333,"FERTILIZANTES HERINGER SA","2010","Dalton Carlos Heringer","8.140000"
"839",333,"FERTILIZANTES HERINGER SA","2014","Dalton Carlos Heringer","6.186300"
"840",333,"FERTILIZANTES HERINGER SA","2013","Dalton Carlos Heringer","7.327805"
"841",333,"FERTILIZANTES HERINGER SA","2012","Dalton Carlos Heringer","8.142031"
"842",333,"FERTILIZANTES HERINGER SA","2011","Dalton Carlos Heringer","8.142031"
"843",333,"FERTILIZANTES HERINGER SA","2010","Dalton Carlos Heringer","8.140000"
"844",333,"FERTILIZANTES HERINGER SA","2014","Dalton Carlos Heringer","6.186300"
"845",333,"FERTILIZANTES HERINGER SA","2013","Dalton Carlos Heringer","7.327805"
"846",333,"FERTILIZANTES HERINGER SA","2012","Dalton Carlos Heringer","8.142031"
"847",333,"FERTILIZANTES HERINGER SA","2011","Dalton Carlos Heringer","8.142031"
"848",333,"FERTILIZANTES HERINGER SA","2010","Dalton Carlos Heringer","8.140000"
"849",333,"FERTILIZANTES HERINGER SA","2014","Dalton Carlos Heringer","6.186300"
"850",333,"FERTILIZANTES HERINGER SA","2013","Dalton Carlos Heringer","7.327805"
"851",333,"FERTILIZANTES HERINGER SA","2012","Dalton Carlos Heringer","8.142031"
"852",333,"FERTILIZANTES HERINGER SA","2011","Dalton Carlos Heringer","8.142031"
"853",333,"FERTILIZANTES HERINGER SA","2010","Dalton Carlos Heringer","8.140000"
"854",333,"FERTILIZANTES HERINGER SA","2014","Dalton Carlos Heringer","6.186300"
"855",333,"FERTILIZANTES HERINGER SA","2013","Dalton Carlos Heringer","7.327805"
"856",333,"FERTILIZANTES HERINGER SA","2012","Dalton Carlos Heringer","8.142031"
"857",333,"FERTILIZANTES HERINGER SA","2011","Dalton Carlos Heringer","8.142031"
"858",333,"FERTILIZANTES HERINGER SA","2010","Dalton Carlos Heringer","8.140000"
"859",333,"FERTILIZANTES HERINGER SA","2014","Dalton Carlos Heringer","6.186300"
"860",333,"FERTILIZANTES HERINGER SA","2013","Dalton Carlos Heringer","7.327805"
"861",333,"FERTILIZANTES HERINGER SA","2012","Dalton Carlos Heringer","8.142031"
"862",333,"FERTILIZANTES HERINGER SA","2011","Dalton Carlos Heringer","8.142031"
"863",333,"FERTILIZANTES HERINGER SA","2010","Dalton Carlos Heringer","8.140000"
"864",334,"CR2 EMPREENDIMENTOS IMOBILIÁRIOS S/A","2014","Rogério Furtado Moreira","3.748985"
"865",334,"CR2 EMPREENDIMENTOS IMOBILIÁRIOS S/A","2013","Rogério Furtado Moreira","6.141833"
"866",334,"CR2 EMPREENDIMENTOS IMOBILIÁRIOS S/A","2012","Rogério Furtado Moreira","6.089813"
"867",334,"CR2 EMPREENDIMENTOS IMOBILIÁRIOS S/A","2011","Rogério Furtado Moreira","6.089811"
"868",334,"CR2 EMPREENDIMENTOS IMOBILIÁRIOS S/A","2010","Rogério Furtado Moreira","6.120775"
"869",334,"CR2 EMPREENDIMENTOS IMOBILIÁRIOS S/A","2014","Carlos Antonio Guedes Valente","16.938091"
"870",334,"CR2 EMPREENDIMENTOS IMOBILIÁRIOS S/A","2013","Carlos Antonio Guedes Valente","16.539272"
"871",334,"CR2 EMPREENDIMENTOS IMOBILIÁRIOS S/A","2012","Carlos Antonio Guedes Valente","16.381562"
"872",334,"CR2 EMPREENDIMENTOS IMOBILIÁRIOS S/A","2011","Carlos Antonio Guedes Valente","16.293623"
"873",334,"CR2 EMPREENDIMENTOS IMOBILIÁRIOS S/A","2010","Carlos Antonio Guedes Valente","16.243874"
"874",334,"CR2 EMPREENDIMENTOS IMOBILIÁRIOS S/A","2014","Carlos Antonio Guedes Valente","16.938091"
"875",334,"CR2 EMPREENDIMENTOS IMOBILIÁRIOS S/A","2013","Carlos Antonio Guedes Valente","16.539272"
"876",334,"CR2 EMPREENDIMENTOS IMOBILIÁRIOS S/A","2012","Carlos Antonio Guedes Valente","16.381562"
"877",334,"CR2 EMPREENDIMENTOS IMOBILIÁRIOS S/A","2011","Carlos Antonio Guedes Valente","16.293623"
"878",334,"CR2 EMPREENDIMENTOS IMOBILIÁRIOS S/A","2010","Carlos Antonio Guedes Valente","16.243874"
"879",334,"CR2 EMPREENDIMENTOS IMOBILIÁRIOS S/A","2014","Carlos Antonio Guedes Valente","16.938091"
"880",334,"CR2 EMPREENDIMENTOS IMOBILIÁRIOS S/A","2013","Carlos Antonio Guedes Valente","16.539272"
"881",334,"CR2 EMPREENDIMENTOS IMOBILIÁRIOS S/A","2012","Carlos Antonio Guedes Valente","16.381562"
"882",334,"CR2 EMPREENDIMENTOS IMOBILIÁRIOS S/A","2011","Carlos Antonio Guedes Valente","16.293623"
"883",334,"CR2 EMPREENDIMENTOS IMOBILIÁRIOS S/A","2010","Carlos Antonio Guedes Valente","16.243874"
"884",337,"BRC SECURITIZADORA SA","2010","Carlos Javier Betancourt","0.000200"
"885",337,"BRC SECURITIZADORA SA","2010","Carlos Javier Betancourt","0.000200"
"886",337,"BRC SECURITIZADORA SA","2010","Carlos Javier Betancourt","0.000200"
"887",337,"BRC SECURITIZADORA SA","2010","Carlos Javier Betancourt","0.000200"
"888",337,"BRC SECURITIZADORA SA","2010","Carlos Javier Betancourt","0.000200"
"889",337,"BRC SECURITIZADORA SA","2010","Carlos Javier Betancourt","0.000200"
"890",337,"BRC SECURITIZADORA SA","2010","Carlos Javier Betancourt","0.000200"
"891",337,"BRC SECURITIZADORA SA","2010","Carlos Javier Betancourt","0.000200"
"892",338,"BANCO SOFISA SA","2015","Alexandre Burmaian","8.360000"
"893",338,"BANCO SOFISA SA","2014","Alexandre Burmaian","8.360000"
"894",338,"BANCO SOFISA SA","2013","Alexandre Burmaian","8.360000"
"895",338,"BANCO SOFISA SA","2012","Alexandre Burmaian","8.360000"
"896",338,"BANCO SOFISA SA","2011","Alexandre Burmaian","8.360000"
"897",338,"BANCO SOFISA SA","2010","Alexandre Burmaian","8.360000"
"898",338,"BANCO SOFISA SA","2015","Alexandre Burmaian","8.360000"
"899",338,"BANCO SOFISA SA","2014","Alexandre Burmaian","8.360000"
"900",338,"BANCO SOFISA SA","2013","Alexandre Burmaian","8.360000"
"901",338,"BANCO SOFISA SA","2012","Alexandre Burmaian","8.360000"
"902",338,"BANCO SOFISA SA","2011","Alexandre Burmaian","8.360000"
"903",338,"BANCO SOFISA SA","2010","Alexandre Burmaian","8.360000"
"904",338,"BANCO SOFISA SA","2015","Alexandre Burmaian","8.360000"
"905",338,"BANCO SOFISA SA","2014","Alexandre Burmaian","8.360000"
"906",338,"BANCO SOFISA SA","2013","Alexandre Burmaian","8.360000"
"907",338,"BANCO SOFISA SA","2012","Alexandre Burmaian","8.360000"
"908",338,"BANCO SOFISA SA","2011","Alexandre Burmaian","8.360000"
"909",338,"BANCO SOFISA SA","2010","Alexandre Burmaian","8.360000"
"910",338,"BANCO SOFISA SA","2015","Alexandre Burmaian","8.360000"
"911",338,"BANCO SOFISA SA","2014","Alexandre Burmaian","8.360000"
"912",338,"BANCO SOFISA SA","2013","Alexandre Burmaian","8.360000"
"913",338,"BANCO SOFISA SA","2012","Alexandre Burmaian","8.360000"
"914",338,"BANCO SOFISA SA","2011","Alexandre Burmaian","8.360000"
"915",338,"BANCO SOFISA SA","2010","Alexandre Burmaian","8.360000"
"916",341,"PARANA BANCO S.A.","2010","Jorge Nacli Neto","0.000000"
"917",343,"MASSA FALIDA DO BANCO CRUZEIRO DO SUL S/A","2010","Luis Octávio Azeredo Lopes Indio da Costa","0.000000"
"918",345,"MARFRIG GLOBAL FOODS SA","2017","Marcos Antonio Molina dos Santos","0.520000"
"919",345,"MARFRIG GLOBAL FOODS SA","2016","Marcos Antonio Molina dos Santos","0.519975"
"920",345,"MARFRIG GLOBAL FOODS SA","2015","Marcos Antonio Molina dos Santos","1.291973"
"921",345,"MARFRIG GLOBAL FOODS SA","2014","Marcos Antonio Molina dos Santos","3.420000"
"922",345,"MARFRIG GLOBAL FOODS SA","2013","Marcos Antonio Molina dos Santos","2.921877"
"923",345,"MARFRIG GLOBAL FOODS SA","2012","Marcos Antonio Molina dos Santos","2.921877"
"924",345,"MARFRIG GLOBAL FOODS SA","2011","Marcos Antonio Molina dos Santos","2.331271"
"925",345,"MARFRIG GLOBAL FOODS SA","2010","Marcos Antonio Molina dos Santos","2.250000"
"926",345,"MARFRIG GLOBAL FOODS SA","2017","Marcos Antonio Molina dos Santos","0.520000"
"927",345,"MARFRIG GLOBAL FOODS SA","2016","Marcos Antonio Molina dos Santos","0.519975"
"928",345,"MARFRIG GLOBAL FOODS SA","2015","Marcos Antonio Molina dos Santos","1.291973"
"929",345,"MARFRIG GLOBAL FOODS SA","2014","Marcos Antonio Molina dos Santos","3.420000"
"930",345,"MARFRIG GLOBAL FOODS SA","2013","Marcos Antonio Molina dos Santos","2.921877"
"931",345,"MARFRIG GLOBAL FOODS SA","2012","Marcos Antonio Molina dos Santos","2.921877"
"932",345,"MARFRIG GLOBAL FOODS SA","2011","Marcos Antonio Molina dos Santos","2.331271"
"933",345,"MARFRIG GLOBAL FOODS SA","2010","Marcos Antonio Molina dos Santos","2.250000"
"934",346,"BANCO DAYCOVAL S.A.","2015","Salim Dayan","26.973300"
"935",346,"BANCO DAYCOVAL S.A.","2014","Salim Dayan","26.973300"
"936",346,"BANCO DAYCOVAL S.A.","2013","Salim Dayan","15.497800"
"937",346,"BANCO DAYCOVAL S.A.","2012","Salim Dayan","15.498000"
"938",346,"BANCO DAYCOVAL S.A.","2011","Salim Dayan","15.498000"
"939",346,"BANCO DAYCOVAL S.A.","2010","Salim Dayan","15.388000"
"940",346,"BANCO DAYCOVAL S.A.","2015","Salim Dayan","26.973300"
"941",346,"BANCO DAYCOVAL S.A.","2014","Salim Dayan","26.973300"
"942",346,"BANCO DAYCOVAL S.A.","2013","Salim Dayan","15.497800"
